"Date","USD/ZAR","GBP/ZAR","EUR/ZAR"
2023-03-25,18.161286,22.220681,19.571841
2023-03-26,18.170969,22.251083,19.58125
2023-03-27,18.31449,22.500922,19.766776
2023-03-28,18.155007,22.384771,19.67464
2023-03-29,18.11136,22.280547,19.632483
2023-03-30,17.824131,22.060303,19.42614
2023-03-31,17.784091,21.966112,19.324068
2023-04-01,17.777932,21.970354,19.325497
2023-04-02,17.795242,21.893015,19.2509
2023-04-03,17.677386,21.944067,19.271039
2023-04-04,17.910065,22.412902,19.631551
2023-04-05,18.053369,22.50404,19.693531
2023-04-06,18.225872,22.652216,19.897358
2023-04-07,18.207837,22.631203,20.035697
2023-04-08,18.231958,22.648941,20.049501
2023-04-09,18.230369,22.646071,19.886443
2023-04-10,18.59221,23.033476,20.20212
2023-04-11,18.365124,22.857777,20.056947
2023-04-12,18.409589,23.012681,20.242901
2023-04-13,18.044554,22.590723,19.93664
2023-04-14,18.087888,22.449317,20.08023
2023-04-15,18.010601,22.373734,20.002783
2023-04-16,18.090904,22.432716,19.87774
2023-04-17,18.303905,22.634804,19.992583
2023-04-18,18.171441,22.566919,19.923336
2023-04-19,18.198813,22.619848,19.925955
2023-04-20,18.021996,22.417882,19.769849
2023-04-21,18.071354,22.486979,20.059259
2023-04-22,18.066349,22.48432,20.06067
2023-04-23,18.084896,22.504152,19.885908
2023-04-24,18.157936,22.671782,20.062532
2023-04-25,18.312469,22.734537,20.104881
2023-04-26,18.352607,22.889202,20.268372
2023-04-27,18.277429,22.825911,20.163304
2023-04-28,18.346154,23.05776,20.404296
2023-04-29,18.332677,23.05868,20.4084
2023-04-30,18.289965,22.956367,20.127502
2023-05-01,18.392696,22.996085,20.179966
2023-05-02,18.451148,23.023258,20.318841
2023-05-03,18.295596,22.990569,20.25767
2023-05-04,18.299319,23.017208,20.157238
2023-05-05,18.395946,23.260997,20.511114
2023-05-06,18.409618,23.245739,20.635812
2023-05-07,18.393877,23.2382,20.276671
2023-05-08,18.317108,23.095777,20.154506
2023-05-09,18.599901,23.489928,20.412529
2023-05-10,18.846178,23.797427,20.70924
2023-05-11,19.162455,24.010228,20.921076
2023-05-12,19.306807,24.0252,21.121552
2023-05-13,19.32253,24.065051,21.128739
2023-05-14,19.196051,23.875284,20.816369
2023-05-15,19.003016,23.817744,20.682569
2023-05-16,19.089172,23.817129,20.724423
2023-05-17,19.23659,24.041217,20.854001
2023-05-18,19.328335,23.997816,20.839988
2023-05-19,19.445192,24.21294,21.034088
2023-05-20,19.443889,24.197333,21.024823
2023-05-21,19.416954,24.177601,20.998814
2023-05-22,19.249242,23.958284,20.823228
2023-05-23,19.187972,23.835764,20.664146
2023-05-24,19.214029,23.757856,20.680079
2023-05-25,19.797967,24.400345,21.228148
2023-05-26,19.651367,24.264147,21.080087
2023-05-27,19.645453,24.261755,21.084924
2023-05-28,19.642583,24.24994,21.046532
2023-05-29,19.649393,24.279751,21.042349
2023-05-30,19.685778,24.402777,21.123934
2023-05-31,19.709272,24.532275,21.074836
2023-06-01,19.619311,24.601339,21.130179
2023-06-02,19.511785,24.300947,20.891178
2023-06-03,19.507369,24.281251,20.881766
2023-06-04,19.497299,24.247254,20.858698
2023-06-05,19.271283,23.936317,20.633977
2023-06-06,19.191827,23.864161,20.533357
2023-06-07,19.09033,23.741012,20.414331
2023-06-08,18.845985,23.645973,20.325356
2023-06-09,18.680748,23.48086,20.088415
2023-06-10,18.707522,23.529189,20.122147
2023-06-11,18.747,23.573658,20.127126
2023-06-12,18.563923,23.21215,19.979019
2023-06-13,18.608736,23.453034,20.086005
2023-06-14,18.353091,23.22058,19.871699
2023-06-15,18.230224,23.329342,19.96081
2023-06-16,18.171391,23.323345,19.915121
2023-06-17,18.167417,23.331532,19.913214
2023-06-18,18.203123,23.334214,19.906112
2023-06-19,18.223929,23.363178,19.927623
