"date","Top 40 Index","Mid Cap Index","Small Cap Index","All-Share Index","Large Cap Index","Fin 15 Index"
2021-12-01,64785.660156,77689.71875,63339.570313,71198.078125,72401.5625,13880.240234
2021-12-02,64555.25,78077.703125,63742.980469,71020.757813,72062.25,13890.360352
2021-12-03,64306.679688,78194.078125,64299.429688,70807.601563,71726.148438,13981.599609
2021-12-06,64598.460938,77727.28125,63852.410156,71016.632813,72126.53125,14090.150391
2021-12-07,66513.460938,78077.546875,64457.339844,72939.25,74525.570313,14194.950195
2021-12-08,65992.710938,77995.25,64060.78125,72403.882813,73867.570313,14288.55957
2021-12-09,65779.5,78122.632813,64249.941406,72207.640625,73572.632813,14334.990234
2021-12-10,65390.320313,76952.65625,63416.210938,71686.328125,73194.59375,14112.660156
2021-12-13,65177.019531,76483.671875,63221.21875,71429.882813,72972.9375,13994.049805
2021-12-14,65212.460938,76873.6875,63626.148438,71544.820313,73014.710938,14009.889648
2021-12-15,65102.289063,77196.742188,64298.339844,71467.171875,72803.929688,14267.959961
2021-12-17,64680.339844,78031.421875,65744.742188,71203.132813,72193.5,14401.94043
2021-12-20,63652.46875,76759.601563,64955.898438,70087.632813,71058.96875,14108.75
2021-12-21,64611.699219,77624.601563,65623.101563,71119.359375,72180.171875,14305.969727
2021-12-22,64803.839844,78255.859375,65939.648438,71359.039063,72336.820313,14419.80957
2021-12-23,65125.679688,78378.640625,65977.570313,71684.101563,72733.078125,14512.19043
2021-12-24,65023.339844,78133.859375,65998.75,71570.640625,72636.9375,14453.700195
2021-12-28,65864.132813,78737.242188,66504.476563,72444.523438,73618.453125,14568.509766
2021-12-29,66613.9375,79474.28125,66894.03125,73238.007813,74472.367188,14671.879883
2021-12-30,67129.53125,80135.367188,67171.4375,73786.453125,75028.882813,14868.349609
2021-12-31,67052.398438,79701.570313,67508.210938,73709.390625,75003.023438,14799.080078
2022-01-03,67025.539063,80130.1875,67681.148438,73722.601563,74916.1875,14983.820313
2022-01-04,68398.976563,80937.289063,67074.65625,75052.0625,76515.34375,15161.370117
2022-01-05,68367.15625,81355.320313,67355.460938,75060.921875,76418.851563,15289.509766
2022-01-06,67420.203125,80978.390625,68014.867188,74165.25,75290.242188,15316.259766
2022-01-07,67251.03125,80362.429688,67749.320313,73939.710938,75145.609375,15311.280273
2022-01-10,67114.140625,80541.5625,67754.78125,73830.46875,74963.1875,15441.330078
2022-01-11,67302.203125,80155.21875,67353.390625,73971.429688,75255.929688,15362.30957
2022-01-12,69206.773438,81087.046875,67764.578125,75884.75,77531.101563,15464.269531
2022-01-13,69187.726563,81652.132813,68071.320313,75925.546875,77442.703125,15611.05957
2022-01-14,68448.148438,81163.007813,67955.703125,75160.210938,76555.171875,15564.900391
2022-01-17,68889.242188,81409.65625,67827.140625,75593.46875,77075.742188,15497.679688
2022-01-18,68281.898438,80568.710938,67784.039063,74955.65625,76427.6875,15338.290039
2022-01-19,69512.96875,80485.117188,68113.96875,76176.148438,78023.25,15206.269531
2022-01-20,69586.742188,80246.273438,68088.828125,76233.257813,78151.703125,15111.139648
2022-01-21,68186.15625,80112.507813,67261.109375,74834.523438,76400.007813,15075.889648
2022-01-24,65653.179688,77912.390625,65813.40625,72164.023438,73473.03125,14713.219727
2022-01-25,65869.53125,77792.953125,65289.359375,72314.8125,73727.5625,14799.370117
2022-01-26,67363.609375,77984.359375,65832.6875,73797.328125,75593.328125,14925.179688
2022-01-27,67070.039063,78021.539063,65955.070313,73504.039063,75194.101563,15064.240234
2022-01-28,67021.382813,78296.859375,65998.171875,73454.960938,75067.109375,15217.910156
2022-01-31,67820.890625,79182.4375,66516.859375,74304.5625,75954.3125,15307.80957
2022-02-01,68374.9375,79707.179688,66918.671875,74889.171875,76580.632813,15414.919922
2022-02-02,68655.578125,79687.96875,67405.648438,75190.742188,76950.4375,15414.299805
2022-02-03,68461.210938,79721.070313,67527.140625,75021.671875,76714.71875,15582.709961
2022-02-04,68678.90625,79281.578125,67618.4375,75206,77046.59375,15479.55957
2022-02-07,69197.640625,79383.992188,67507.773438,75679.5625,77650.492188,15511.669922
2022-02-08,69526.757813,80457,67844.023438,76090.523438,77933.578125,15802.209961
2022-02-09,70105.789063,80999.601563,67928.953125,76690.921875,78595.546875,15830.889648
2022-02-10,69944.21875,81400.890625,67547.421875,76585.1875,78392.1875,15880.709961
2022-02-11,69681.320313,81892.828125,68344.632813,76382.953125,77972.4375,15955.80957
2022-02-14,69130.8125,81196.929688,67594.953125,75765.15625,77360.867188,15785.769531
2022-02-15,69169.359375,82096.40625,67945.203125,75853.15625,77258.460938,16159.570313
2022-02-16,69648.9375,82941.273438,68610.992188,76502.59375,77883.859375,16364.150391
2022-02-17,69406.882813,82556.84375,68453.179688,76154.6875,77522.070313,16169.44043
2022-02-18,69650.101563,82077.1875,68324.96875,76368.34375,77914.179688,16090
2022-02-21,68876.898438,81605.476563,67512.59375,75528.460938,76966.6875,16002.830078
2022-02-22,69058.609375,80910.75,67403.171875,75653.84375,77289.210938,15814.230469
2022-02-23,68369.726563,80992.867188,67386.390625,74987.046875,76401.25,15949.80957
2022-02-24,67212.476563,78989.007813,66253.71875,73697.109375,75217.773438,15556.169922
2022-02-25,67719.421875,79365.65625,66722.648438,74205.6875,75772.65625,15850.769531
2022-02-28,69624.289063,79993.632813,66874.132813,76090.507813,78090.007813,15853.900391
2022-03-01,70584.101563,81419.789063,67623.132813,77110.6875,79069.117188,16137.299805
2022-03-02,71057.5625,81561.859375,67694.242188,77536.117188,79589.859375,16087.849609
2022-03-03,70882.476563,82073.90625,67730.242188,77390.851563,79286.5625,16395.990234
2022-03-04,68357.851563,79749.898438,65752.179688,74734.367188,76437.390625,15734.839844
2022-03-07,67143.640625,77356.6875,63892.058594,73295.882813,75187.648438,15093.110352
2022-03-08,66261.6875,76366.546875,62985.570313,72398.617188,74283.90625,14929.219727
2022-03-09,66484.6875,77630.921875,63997.839844,72684.820313,74324.828125,15296.429688
2022-03-10,67572.109375,78515.226563,65305.261719,73889.40625,75630.21875,15636.839844
2022-03-11,67331.101563,78944.023438,65471.148438,73685.890625,75261.921875,16034.450195
2022-03-14,65500.558594,79035.203125,64932.828125,71903.71875,72946.960938,16208.299805
2022-03-15,64292.261719,78162.453125,64253.109375,70628.203125,71511,16082.269531
2022-03-16,66971.882813,81222.007813,65936.851563,73484.296875,74476.671875,16914.380859
2022-03-17,67570.25,81716.453125,66358.273438,74124.273438,75180.359375,16827.369141
2022-03-18,68275.273438,82247.320313,66933.03125,74847.632813,75976.273438,16848.300781
2022-03-22,69145.890625,82880.382813,67514.976563,75751.40625,76998.679688,17105.449219
2022-03-23,68235.421875,82586.117188,67207.773438,74838.09375,75860.523438,17109.650391
2022-03-24,67690.25,82256.929688,67293.039063,74349.9375,75278.429688,17037.449219
2022-03-25,67578.28125,82719.929688,67450.679688,74324.671875,75118.257813,17112.480469
2022-03-28,67436.210938,83260.421875,67305.84375,74194.351563,74817.242188,17443.189453
2022-03-29,67911.148438,84367.539063,68033.757813,74776.390625,75277.539063,17771.259766
2022-03-30,68529.71875,84311.289063,68845.367188,75425.3125,76112.757813,17629.609375
2022-03-31,68507.851563,84636.296875,69649.203125,75497.148438,76074.851563,17690.060547
2022-04-01,68934.929688,84924.773438,69932.257813,75907.898438,76538.078125,17732.589844
2022-04-04,68940.523438,84419.59375,69996.671875,75835.070313,76561.578125,17677.570313
2022-04-05,68343.648438,83902.609375,70972.007813,75286.609375,75885.5,17425.769531
2022-04-06,67308.609375,84362.328125,71134.492188,74359.03125,74508.703125,17454.759766
2022-04-07,67003.117188,84229.070313,70487.84375,74008.070313,74111.648438,17256.730469
2022-04-08,67747.070313,84700.476563,70820.539063,74776.109375,75007.867188,17170.349609
2022-04-11,67405.960938,84250.15625,70827.140625,74426.398438,74648.0625,17155.529297
2022-04-12,66780.070313,83369.320313,70875.890625,73801.882813,74022.171875,16914.640625
2022-04-13,66200.3125,82185.101563,70267.867188,73128.648438,73450.101563,16524.669922
2022-04-14,66481.9375,81892.46875,69865.71875,73382.828125,73892.828125,16443.480469
2022-04-19,66867.429688,82621.023438,70249.617188,73830.273438,74288.976563,16555.330078
2022-04-20,66765.0625,82957.578125,70633.632813,73783.429688,74116.226563,16299.179688
2022-04-21,66417.546875,82672.71875,70286.929688,73350.9375,73627.046875,16495.150391
2022-04-22,65385.480469,82376.898438,69444.476563,72264.898438,72292.132813,16457.509766
2022-04-25,62895.890625,80619.789063,68665.757813,69750.671875,69391.070313,16176.519531
2022-04-26,63336.921875,81338.796875,69179.203125,70264.109375,69870.0625,16272.929688
2022-04-28,64551.988281,81990.046875,70963.632813,71534.570313,71301.882813,16452.640625
2022-04-29,65475.550781,81996.023438,70996.820313,72438.25,72513.773438,16309.419922
2022-05-03,64401.300781,80838.09375,70368.296875,71338.992188,71362.257813,15969.160156
2022-05-04,63573.871094,79211.3125,69003.789063,70357.578125,70533.6875,15938.879883
2022-05-05,62902.261719,78383.203125,69095.898438,69682.648438,69823.882813,15726.799805
2022-05-06,61290.101563,76769.9375,68143.140625,67978.140625,67992.039063,15318.019531
2022-05-09,60161.019531,75981.773438,67298.5625,66769.117188,66616.117188,15142.879883
2022-05-10,60359.398438,76759.742188,67030.648438,66966.726563,66707.929688,15402
2022-05-11,61786.269531,77345.960938,67946.898438,68416.40625,68452.59375,15474.070313
2022-05-12,60641.199219,77217.507813,67209.023438,67251.890625,66966.828125,15591.179688
2022-05-13,61991.96875,78395.53125,68049.726563,68650.65625,68502.132813,15734.580078
2022-05-16,62495.808594,79059.171875,68855.203125,69211.757813,69039.828125,15932.660156
2022-05-17,63026.738281,78706.0625,68694.023438,69696.390625,69789.429688,15897.490234
2022-05-18,62494.429688,78193.867188,67998.570313,69083.4375,69137.351563,16026.110352
2022-05-19,61725.519531,77000.03125,67594.460938,68245.84375,68331.8125,15728.519531
2022-05-20,60999.460938,77176.09375,68050.742188,67575.28125,67356.179688,15746.070313
2022-05-23,61787.53125,77718.796875,68202.78125,68367.367188,68277.53125,15915.910156
2022-05-24,61176.929688,76993.757813,67810.570313,67690.71875,67572.046875,15801.790039
2022-05-25,61176.019531,75947.6875,66548.140625,67585.25,67771.3125,15433.480469
2022-05-26,63019,77427.140625,67564.273438,69483.757813,69892.5,15845.450195
2022-05-27,63882.808594,78967.21875,68989.21875,70485.460938,70765.890625,16256.660156
2022-05-30,65335.089844,80264.640625,69728.046875,71958.148438,72377.65625,16810.419922
2022-05-31,65431.160156,80893.65625,70158.421875,72094.867188,72378.101563,16987.580078
2022-06-01,64237.101563,79711.679688,69427.421875,70849.382813,71042.867188,16590.849609
2022-06-02,64427.328125,79174.929688,69707.789063,71035,71406.21875,16269.259766
2022-06-03,64318.949219,79290,69473.109375,70920.453125,71239.3125,16469.929688
2022-06-06,64535.609375,79036.28125,69496.953125,71120.09375,71568.703125,16253.490234
2022-06-07,63734.21875,78270.328125,69260.890625,70318.226563,70694.8125,15944.410156
2022-06-08,63449.351563,77649.640625,68816.289063,69950.210938,70382.25,15791.5
2022-06-09,62427.078125,76682.328125,68632.546875,68910.796875,69235.101563,15553.400391
2022-06-10,61348.191406,75708.859375,68105.179688,67803.507813,68020.882813,15310.459961
2022-06-13,60074.621094,74318.007813,66241.0625,66381.03125,66573.898438,15107.200195
2022-06-14,59436.5,74084.703125,65389.769531,65683.523438,65749.679688,15142.780273
2022-06-15,61163.019531,75671.640625,66757.65625,67502.09375,67713.6875,15486.950195
2022-06-17,59082.871094,73924.8125,65744.421875,65390.878906,65372.191406,15016.660156
2022-06-20,60073.828125,74697,66081.40625,66350.3125,66449.679688,15413.839844
2022-06-21,60374.378906,75189.71875,66923.25,66747.226563,66806.46875,15435.589844
2022-06-22,59414.808594,74539.226563,65572.226563,65712.679688,65664.820313,15336.769531
2022-06-23,59018.910156,74238.429688,65417.410156,65295.421875,65188.121094,15329.620117
2022-06-24,59992.871094,75470.960938,66264.007813,66348.75,66244.859375,15623.209961
2022-06-27,61524.808594,75813.046875,65996.78125,67826.78125,68165.390625,15427.629883
2022-06-28,61789.230469,75715.390625,66252.5625,68058.117188,68483.632813,15394.30957
2022-06-29,61553.808594,74611.640625,65805.296875,67747.40625,68367.289063,15166.650391
2022-06-30,60109.039063,73012.09375,64680.78125,66223.3125,66786.328125,14685.639648
2022-07-01,59640.359375,71873.359375,63981.019531,65661.726563,66357.953125,14564.44043
2022-07-04,60901.621094,73362.257813,64982.941406,67024.820313,67757.773438,14836.910156
2022-07-05,58952.589844,71733.546875,64053.929688,65005.808594,65505.710938,14356.879883
2022-07-06,59702.980469,72350.820313,64319.980469,65756.359375,66344.726563,14391.730469
2022-07-07,61771.441406,73870.507813,65638.921875,67909.289063,68777.179688,14757.320313
2022-07-08,62107.371094,74635.390625,66014.789063,68327.398438,69126.078125,14873.849609
2022-07-11,61008.160156,74150.3125,65885.578125,67226.75,67775.273438,14693.900391
2022-07-12,60964.890625,74150.8125,65862.929688,67163.710938,67691.929688,14836.209961
2022-07-13,60031.679688,73031.828125,64880.320313,66142.6875,66659.632813,14611.650391
2022-07-14,58639.210938,72251.710938,64400.421875,64712.878906,64962.03125,14367.110352
2022-07-15,58905.460938,73529.921875,65186.539063,65088.898438,65101.300781,14677.889648
2022-07-18,60760.871094,74883.070313,66297.210938,67016.140625,67285.078125,14904.490234
2022-07-19,61499.121094,75377.351563,66618.703125,67785.039063,68175.453125,15039.400391
2022-07-20,61379.039063,74830.539063,66953.023438,67652.460938,68110.359375,14972.330078
2022-07-21,61646.589844,75478.148438,67021.0625,67907.242188,68288.6875,15297.320313
2022-07-22,61766.738281,75514.453125,67274,68069.578125,68481.4375,15133.669922
2022-07-25,61432.890625,75115.148438,67667.140625,67749.789063,68124.679688,15107.589844
2022-07-26,62017.109375,75926.789063,68024.210938,68421.796875,68804.390625,15233.959961
2022-07-27,61985.480469,76059.34375,68259.039063,68424.96875,68760.789063,15235.799805
2022-07-28,62169.988281,76116.132813,68061.132813,68610.75,69009.171875,15309.519531
2022-07-29,62473.808594,75946.632813,68233.882813,68934.007813,69473.992188,15259.240234
2022-08-01,62155.488281,76129.929688,68053.859375,68642.59375,69049.007813,15250.400391
2022-08-02,61588.199219,75353.78125,67368.890625,68002.226563,68424.351563,15095.860352
2022-08-03,62199.101563,75971.796875,67500.96875,68610.570313,69080.726563,15402.110352
2022-08-04,62327.03125,75469.203125,67265.78125,68717.023438,69362.773438,15385.530273
2022-08-05,63114.011719,76360.453125,67500.273438,69519.273438,70205.6875,15675.099609
2022-08-08,63770.910156,77331.71875,68102.773438,70266.132813,70930.6875,15740.900391
2022-08-10,63161.179688,77589.96875,68670.710938,69744.898438,70130.03125,15759.570313
2022-08-11,64616.679688,78717.539063,69286.492188,71264.773438,71854.117188,15964.080078
2022-08-12,63996.109375,79179.039063,69579.46875,70731.320313,71004.75,16059.330078
2022-08-15,64021.601563,79218.679688,69463.070313,70740.632813,71015,16153.769531
2022-08-16,64726.058594,79810.609375,70330.398438,71504.6875,71839.460938,16238.719727
2022-08-17,64167.488281,79778.28125,70584.921875,70967.351563,71109.226563,16160.009766
2022-08-18,64183.988281,79865.726563,70963.40625,71011.382813,71122.398438,16200.459961
2022-08-19,62974.058594,78003.421875,70283.210938,69719.429688,69889.867188,15697.849609
2022-08-22,62482.179688,77827.820313,70131.640625,69195.601563,69239.3125,15618.320313
2022-08-23,63032.890625,77939.398438,70481.921875,69772.273438,69963.8125,15644.160156
2022-08-24,63079.738281,77541.796875,70610.421875,69808.710938,70102.460938,15526.669922
2022-08-25,63685.648438,77477.28125,70163.1875,70340.703125,70861.796875,15581.580078
2022-08-26,63507.941406,77753.0625,70197.257813,70173.09375,70566.507813,15758.349609
2022-08-29,62546.78125,76999.476563,70193.078125,69207.023438,69454.828125,15495.620117
2022-08-30,61321.550781,75851.828125,69578.53125,67900.476563,68022.351563,15274.639648
2022-08-31,60735.699219,75244.421875,68794.28125,67257.140625,67358.476563,14866.910156
2022-09-01,59516.371094,75262.023438,68010.890625,66021.710938,65744.90625,14838.879883
2022-09-02,60854.019531,75953.710938,68922.789063,67378.3125,67338.023438,15066.290039
2022-09-05,60843.898438,76047.75,69609.992188,67399.390625,67298.773438,15207.05957
2022-09-06,60943.441406,76274.601563,70352.789063,67538.773438,67382.21875,15198.450195
2022-09-07,60174.378906,75221.15625,69574.773438,66715.828125,66586.179688,14793.719727
2022-09-08,60637.949219,76396.78125,70115.976563,67260.226563,66994.289063,14766.290039
2022-09-09,62126.761719,77263.242188,69896.140625,68708.476563,68741.257813,15003.200195
2022-09-12,63111.949219,78217.046875,70816.5625,69772.40625,69875.578125,15243.610352
2022-09-13,61706.558594,76607.421875,69926.75,68273.710938,68315.640625,14833.599609
2022-09-14,61385.53125,76493.703125,70167.632813,67964.023438,67911.78125,14607.55957
2022-09-15,60991.460938,76172.617188,70458.882813,67568.257813,67439.632813,14682.80957
2022-09-16,60013.71875,75164.710938,70843.671875,66584.34375,66339.382813,14457.820313
2022-09-19,59967.300781,74949.039063,69848.078125,66474.859375,66306.898438,14384.05957
2022-09-20,60119.488281,75117.210938,69608.320313,66602.84375,66450.632813,14491.370117
2022-09-21,59817.679688,74657.6875,68856.6875,66208.710938,66081.640625,14501.919922
2022-09-22,58852.410156,74225.179688,68805.0625,65276.96875,64934.519531,14366.429688
2022-09-23,57109.519531,72613.898438,67545.203125,63416.660156,62909.679688,14142.290039
2022-09-26,57289.96875,72472.4375,66916.992188,63625.660156,63267.871094,13981.660156
2022-09-27,57621.378906,73317.289063,67323.28125,64025.949219,63564.660156,14208.679688
2022-09-28,57413.109375,72363.390625,67559.539063,63808.320313,63505.871094,14098.790039
2022-09-29,56920.941406,71531.453125,66563.007813,63263.941406,63045.539063,13706.80957
2022-09-30,57389.699219,71934.1875,66766.28125,63726.371094,63554.851563,13795.889648
2022-10-03,57849.660156,72298.710938,67292.976563,64227.230469,64107,13815.469727
2022-10-04,59839.460938,73889.382813,68674.703125,66312.828125,66435.53125,14053.200195
2022-10-05,59202.289063,73338.601563,68153.578125,65612.757813,65661.773438,13961.330078
2022-10-06,59416.011719,73423.148438,68630.679688,65832.671875,65909.328125,13996.589844
2022-10-07,59279.980469,73566.023438,67999.226563,65675.476563,65696.34375,14071.509766
2022-10-10,58385.398438,73184.367188,67390.296875,64769.199219,64603.699219,14109.120117
2022-10-11,58208.738281,73160.4375,67402.742188,64588.089844,64363.578125,14160.169922
2022-10-12,58177.441406,72916.679688,66889.039063,64528.230469,64377.199219,13974.169922
2022-10-13,57960.878906,73562.3125,67140.179688,64392.429688,64008.140625,14135.530273
2022-10-14,57844.488281,73555.75,67160.9375,64271.359375,63844.339844,14172.75
2022-10-17,59638.261719,75783.03125,68017.242188,66190.75,65811.71875,14680.889648
2022-10-18,59829.230469,75694.492188,67881.390625,66350.976563,66060.539063,14667.610352
2022-10-19,59209.550781,74987.867188,67641.648438,65652.5,65312.851563,15020.629883
2022-10-20,59347.28125,75268.070313,67265.0625,65794.28125,65454.261719,14987.75
2022-10-21,59091.058594,75190.0625,67284.117188,65539.242188,65127.558594,14909.469727
2022-10-24,58461.96875,75799.820313,67177.703125,64975.949219,64209.46875,15005.94043
2022-10-25,59268,76892.898438,67651.609375,65850.84375,65080.898438,15248.799805
2022-10-26,60566.289063,77270.3125,68009.757813,67103.09375,66659.328125,15601.290039
2022-10-27,60469.898438,78132.070313,68864.679688,67123.40625,66409.09375,15647.280273
2022-10-28,59687.058594,78144.84375,68914.882813,66385.578125,65401.601563,15689
2022-10-31,60030.53125,77543.132813,68810.757813,66671.648438,65954.09375,15546.200195
2022-11-01,60799.410156,77493.710938,69150.40625,67414.273438,66954.273438,15482.780273
2022-11-02,60512.800781,77493.71875,68845.492188,67123.101563,66577.53125,15557.929688
2022-11-03,59504.050781,76550.867188,68167.578125,66046.648438,65405.410156,15382.540039
2022-11-04,62769.28125,78276.539063,68988.859375,69305.1875,69324,15769.280273
2022-11-07,62812.671875,78840.796875,69923.898438,69439.320313,69301.546875,15885.580078
2022-11-08,62408.050781,78488.828125,70017.09375,69011.453125,68807.851563,15866.759766
2022-11-09,63027.828125,78620.078125,70252.101563,69640.226563,69612.398438,15875.320313
2022-11-10,64087.410156,79479.078125,70527.03125,70710.273438,70822.070313,16087.990234
2022-11-11,66453.078125,79204.390625,71233.976563,72982.796875,73935.210938,16055.139648
2022-11-14,66289.273438,79170.328125,71200.570313,72822.46875,73728.617188,16070.049805
2022-11-15,66524.921875,78757.070313,70837.976563,72998.6875,74098.101563,15771.269531
2022-11-16,66222.28125,78219.046875,70274.90625,72607.460938,73742.242188,15804.700195
2022-11-17,65831.78125,77784.789063,70386.257813,72155.289063,73236.742188,15769.929688
2022-11-18,66227.03125,78281.273438,70986.359375,72576.859375,73642.453125,16032.459961
2022-11-21,65590.859375,78383.570313,70110.609375,71938.007813,72801.109375,16074.030273
2022-11-22,65853.53125,78771.390625,70405.320313,72242.328125,73094.421875,16323.540039
2022-11-23,66521.476563,79222.84375,70808.226563,72891.453125,73832.101563,16380.530273
2022-11-24,66764.867188,79030.5625,70754.3125,73127.34375,74205.601563,16309.480469
2022-11-25,66753.476563,79410.96875,70943.726563,73151.382813,74127.070313,16370.360352
2022-11-28,66993.6875,79461.070313,70854.5625,73368.25,74413.1875,16388.539063
2022-11-29,66815.867188,78748.601563,70387.21875,73127.921875,74302.101563,16116.730469
2022-11-30,68564.289063,79626.5625,70082.382813,74828,76393.46875,16396.199219
2022-12-01,68867.703125,77859.257813,68816.210938,75020.007813,77192.132813,15273.820313
2022-12-02,68237.460938,77644.9375,68554.09375,74322.90625,76318.992188,15398.099609
2022-12-05,68543.4375,78212.617188,68972.773438,74693.421875,76647.492188,15594.660156
2022-12-06,68419.789063,78492.273438,68727.898438,74557.3125,76403.890625,15737.820313
2022-12-07,67863.453125,78162.78125,68484.539063,74011.117188,75764.4375,15619.009766
2022-12-08,68281.75,78392.117188,68744.359375,74467.257813,76307.1875,15539.459961
2022-12-09,68350.460938,78258.601563,68684.53125,74548.140625,76455.390625,15401.230469
2022-12-12,68277.929688,77856.59375,68534.28125,74422.179688,76399.09375,15382.5
2022-12-13,69675.6875,78539.351563,69211.023438,75835.453125,78095.492188,15457.450195
2022-12-14,68179.523438,77617.742188,68560.398438,74294.671875,76287.492188,15463.259766
2022-12-15,66897.109375,76602.84375,68084.179688,72989.34375,74812.90625,15157.290039
2022-12-19,67261.96875,77654.960938,68224.898438,73359.601563,75028.273438,15692.379883
2022-12-20,66921.507813,77472.65625,68481.78125,73040.507813,74628.382813,15646.349609
2022-12-21,67672.382813,78269.976563,68861.523438,73836.90625,75476.09375,15766.5
2022-12-22,67100.070313,77704,68436.539063,73225.132813,74820.320313,15648.490234
2022-12-23,67323.757813,78408.898438,68703.648438,73493.46875,74982.070313,15827.450195
2022-12-28,68157.476563,78128.382813,69047.09375,74277.5625,76101.1875,15684.290039
2022-12-29,67497.421875,77588.257813,68516.710938,73597.140625,75351.523438,15543.519531
2022-12-30,66955.46875,77087.890625,68630.8125,73048.570313,74732.742188,15525.459961
2023-01-03,68360.710938,77869.882813,68917.210938,74436.476563,76393.148438,15668.780273
2023-01-04,68530.460938,77653.117188,68507.078125,74567.609375,76652.601563,15752.30957
2023-01-05,69395.648438,78104.1875,68629.75,75439.296875,77709.34375,15722.740234
2023-01-06,70810.320313,78583.929688,68690.289063,76858.9375,79506.046875,15643.419922
2023-01-09,72223.296875,79900.34375,69618.828125,78342.703125,81117.3125,16062.320313
2023-01-10,71833.492188,79943.328125,69598.0625,78000.3125,80642.25,15915.879883
2023-01-11,72383.96875,79749.84375,69625.4375,78522.101563,81400.421875,15845.959961
2023-01-12,72486.226563,79906.390625,70045.953125,78627.546875,81477.546875,16066.230469
2023-01-13,73193.28125,80123.320313,70339.03125,79333.71875,82361.703125,16138.780273
2023-01-16,73046.648438,80040.648438,69964.851563,79167.796875,82180.179688,16158.129883
2023-01-17,73281.617188,79710.476563,69994.851563,79385.109375,82561.039063,15974.790039
2023-01-18,73757.6875,80088.992188,70231.65625,79865.476563,83099.046875,16058.709961
2023-01-19,73329.039063,80374.179688,70431.40625,79505.0625,82522.40625,16018.820313
2023-01-20,73192.921875,79792.992188,69885.078125,79269.773438,82388.960938,16009.820313
2023-01-23,74023.773438,80564,70402.601563,80128.632813,83320.390625,16242.820313
2023-01-24,73952.28125,80328.507813,70560.03125,80037.007813,83249.273438,16201.110352
2023-01-25,73712.453125,79622.257813,70129.992188,79725.460938,83038.648438,16079.009766
2023-01-26,74479.773438,80097.179688,70531.617188,80508.96875,83953.070313,16184.679688
2023-01-27,74766.046875,80279.25,70577.296875,80791.359375,84285.507813,16281.269531
2023-01-30,74343.78125,80038.3125,69777.96875,80324.859375,83762.65625,16323.389648
2023-01-31,73431.039063,79736.859375,70069.15625,79476.601563,82673.921875,16144.530273
2023-02-01,73723.257813,80360.882813,70438.820313,79816.867188,82948.859375,16554.949219
2023-02-02,73629.296875,80950.226563,71613.171875,79802.09375,82704.007813,16550.699219
2023-02-03,74082.09375,81110.546875,71814.851563,80240.921875,83245.53125,16550.210938
2023-02-06,73489.367188,80158.4375,71264.40625,79582.828125,82636.632813,16377
2023-02-07,73434.078125,80107.171875,71186.429688,79534.21875,82588.789063,16332.580078
2023-02-08,73968.070313,79928.101563,71165.578125,79975.59375,83236.75,16338.650391
2023-02-09,74037.046875,79845.171875,71097.1875,80021.09375,83324.507813,16382.120117
2023-02-10,73017.046875,79024.148438,70894.15625,78985.351563,82147.84375,16095.889648
2023-02-13,73757.007813,80002.15625,71375.609375,79770.210938,82926,16245.780273
2023-02-14,73824.351563,79974.210938,71632.226563,79858.023438,83037.773438,16299.25
2023-02-15,73462.976563,79847.796875,71203.46875,79471.757813,82571.65625,16220.290039
2023-02-16,74196.28125,80202.648438,71523.960938,80227.1875,83484.851563,16210.089844
2023-02-17,73231.609375,79701.0625,71523.320313,79271.78125,82320.351563,16240.44043
2023-02-20,73786.507813,79837.0625,71300.429688,79829.390625,83054.710938,16275.839844
2023-02-21,72785.851563,79566.242188,70670.1875,78811.046875,81780.0625,16323.580078
2023-02-22,72154.820313,79396.53125,70417.289063,78170.140625,80969.242188,16468.189453
2023-02-23,72948.398438,80394.742188,70802.117188,79010.828125,81823.382813,16737.019531
2023-02-24,70884.679688,79478.65625,69937.101563,76937.773438,79301.179688,16347.889648
2023-02-27,71518.039063,79477.578125,69466.601563,77513.78125,80111.4375,16417.580078
2023-02-28,71693.890625,79554.0625,70604.523438,77733.867188,80323.726563,16547.539063
2023-03-01,72603.992188,80155.40625,70638.28125,78631.453125,81381.1875,16700.199219
2023-03-02,71584.492188,79042.132813,70148.398438,77547.007813,80232.65625,16477.759766
2023-03-03,72318.710938,79652.273438,70475.1875,78293.007813,81064.757813,16540.050781
2023-03-06,72769.421875,80370.210938,70312.859375,78697.828125,81433.210938,16700.109375
2023-03-07,72675.3125,79904.960938,70076.492188,78556.539063,81378.8125,16638.960938
2023-03-08,71868.390625,79429.773438,69770.070313,77741.828125,80416.28125,16351.290039
2023-03-09,71844.6875,79204.867188,69264.632813,77664.046875,80399.921875,16500.630859
2023-03-10,70692.59375,78591.046875,68270.796875,76454.359375,78977.757813,16227.980469
2023-03-13,69731.53125,77675.59375,68001.726563,75502.28125,77943.539063,15724.540039
2023-03-14,69363.578125,76188.679688,67477.09375,75008.679688,77699.109375,15616.799805
2023-03-15,67306.53125,74393.570313,66690.710938,72895.539063,75351.882813,15182.049805
2023-03-16,67445.992188,74144.757813,66580.648438,72905.5,75437.898438,15223.030273
2023-03-17,67001.15625,74117.382813,66588.203125,72527.921875,74931.9375,15107.169922
2023-03-20,68799.28125,74453.9375,66482.9375,74271.0625,77281.296875,15065.700195
